%
2.029167	79.87362	99.50669	0.001885524	0.0002914360
2.037500	80.07118	99.50863	0.002021006	0.0003149164
2.045834	80.26389	99.50861	0.002118408	0.0003589046
2.054166	80.45725	99.50519	0.002201316	0.0003829002
2.062500	80.65719	99.50658	0.002286982	0.0003618225
2.070834	80.85145	99.50372	0.002404993	0.0003931390
2.079166	81.04762	99.50430	0.002438940	0.0004723120
2.087500	81.24291	99.50389	0.002502361	0.0005542037
2.095833	81.43384	99.50544	0.002559083	0.0006021676
2.104167	81.62745	99.50535	0.002584148	0.0005795924
2.112500	81.82139	99.50476	0.002579604	0.0005111896
2.120834	82.01168	99.50480	0.002520070	0.0004565344
2.129166	82.20730	99.50319	0.002524626	0.0003920850
2.137500	82.39625	99.50736	0.002507353	0.0003359065
2.145833	82.59172	99.50745	0.002470086	0.0003385680
2.154167	82.78361	99.50734	0.002473412	0.0002967466
2.162500	82.97128	99.50652	0.002473178	0.0002427142
2.170834	83.16793	99.50256	0.002485716	0.0001614296
2.179166	83.35503	99.50116	0.002514030	0.00009052054
2.187500	83.54996	99.49932	0.002469378	-0.00002552816
2.195834	83.74030	99.49806	0.002480417	-0.00007105731
2.204166	83.93262	99.49884	0.002478893	-0.0001180372
2.212500	84.11926	99.49951	0.002478006	-0.0001603536
2.220833	84.31201	99.49794	0.002460467	-0.0001976036
2.229167	84.49494	99.49516	0.002422659	-0.0002570200
2.237500	84.68329	99.49406	0.002432392	-0.0003032460
2.245834	84.87082	99.48946	0.002406234	-0.0002878908
2.254166	85.06030	99.48920	0.002419050	-0.0003443176
2.262500	85.24703	99.48889	0.002425168	-0.0003314175
2.270833	85.43772	99.48910	0.002410246	-0.0002704086
2.279167	85.62238	99.49031	0.002455026	-0.0002808188
2.287500	85.80712	99.48772	0.002451535	-0.0002516136
2.295834	85.98968	99.48719	0.002511356	-0.0002421953
2.304166	86.17858	99.48532	0.002566203	-0.0002249633
2.312500	86.36043	99.48453	0.002648090	-0.0002023889
2.320834	86.54293	99.48699	0.002714452	-0.0001550436
2.329166	86.73038	99.48944	0.002776991	-0.00008942575
2.337500	86.90981	99.49342	0.002879970	0.000007474366
2.345833	87.09291	99.49161	0.002928420	0.00006490722
2.354167	87.27316	99.49264	0.003025790	0.0001224590
2.362500	87.45636	99.49090	0.003052094	0.0001591026
2.370834	87.63836	99.48966	0.003069816	0.0002527420
2.379166	87.82268	99.48978	0.003086046	0.0003628662
2.387500	88.00372	99.48978	0.003094691	0.0004853012
2.395833	88.18234	99.49018	0.003079182	0.0005654479
2.404167	88.36426	99.48838	0.003082818	0.0006095005
2.412500	88.54286	99.49019	0.003122987	0.0006270050
2.420834	88.72191	99.48861	0.003158746	0.0006686040
2.429166	88.90226	99.48804	0.003202888	0.0006720444
2.437500	89.07931	99.48742	0.003214910	0.0006668382
2.445834	89.26008	99.48694	0.003219825	0.0007070630
2.454166	89.43756	99.48842	0.003200520	0.0007313793
2.462500	89.61697	99.48700	0.003218028	0.0007359356
2.470833	89.79566	99.48559	0.003214150	0.0007356514
2.479167	89.97332	99.48625	0.003291402	0.0006651212
2.487500	90.14903	99.48403	0.003340508	0.0005851738
2.495834	90.32218	99.48178	0.003408616	0.0005148672
2.504166	90.50206	99.47989	0.003469503	0.0004323930
2.512500	90.67710	99.48111	0.003496872	0.0003544248
2.520833	90.85296	99.47874	0.003536744	0.0002814466
2.529167	91.03066	99.47738	0.003530335	0.0001391516
2.537500	91.20636	99.47632	0.003550085	0.000005632211
2.545834	91.37978	99.47371	0.003568653	-0.0001616216
2.554166	91.55564	99.47265	0.003629653	-0.0002938532
2.562500	91.73069	99.47089	0.003615156	-0.0004427548
2.570834	91.90419	99.47106	0.003565446	-0.0005417214
2.579166	92.07897	99.47020	0.003457191	-0.0006172578
2.587500	92.25280	99.46778	0.003386043	-0.0007126484
2.595833	92.42110	99.46899	0.003302181	-0.0007492780
2.604167	92.60153	99.46766	0.003253746	-0.0007670020
2.612500	92.76869	99.46632	0.003247970	-0.0007723860
2.620834	92.94384	99.46465	0.003232025	-0.0007760324
2.629166	93.11309	99.46545	0.003209927	-0.0007757080
2.637500	93.28212	99.46719	0.003144594	-0.0007259555
2.645833	93.45753	99.46455	0.003163738	-0.0006833343
2.654167	93.62066	99.46453	0.003140268	-0.0006352330
2.662500	93.79478	99.46322	0.003146035	-0.0005516430
2.670834	93.96525	99.46638	0.003157551	-0.0004690332
2.679166	94.13447	99.46430	0.003131480	-0.0004188385
2.687500	94.30559	99.46386	0.003130163	-0.0003509016
2.695834	94.47216	99.46519	0.003121129	-0.0002635236
2.704166	94.64322	99.46282	0.003116362	-0.0001427268
2.712500	94.80887	99.46461	0.003118370	-0.00002950298
2.720833	94.97163	99.46172	0.003172559	0.00001137008
2.729167	95.14168	99.46285	0.003169270	0.0001531987
2.737500	95.31093	99.46215	0.003161408	0.0002682059
2.745834	95.47958	99.46191	0.003182485	0.0003768384
2.754166	95.64976	99.46234	0.003243154	0.0004564843
2.762500	95.81574	99.46116	0.003267865	0.0005745655
2.770833	95.98219	99.46437	0.003276370	0.0006435559
2.779167	96.14662	99.46386	0.003281710	0.0006891250
2.787500	96.31230	99.46587	0.003273710	0.0007289814
2.795834	96.47732	99.46228	0.003278428	0.0007387820
2.804166	96.63962	99.46356	0.003285050	0.0007351726
2.812500	96.80438	99.46551	0.003294412	0.0007027418
2.820834	96.96679	99.46548	0.003315384	0.0006380375
2.829166	97.13147	99.46652	0.003327018	0.0006195419
2.837500	97.29829	99.46454	0.003357594	0.0005846287
2.845833	97.46081	99.46275	0.003375004	0.0005305391
2.854167	97.62336	99.45954	0.003404520	0.0005023230
2.862500	97.79184	99.45637	0.003478169	0.0004985676
2.870834	97.95016	99.45680	0.003544840	0.0004647930
2.879166	98.11579	99.45605	0.003649586	0.0004419394
2.887500	98.27644	99.45656	0.003693025	0.0004136426
2.895833	98.44166	99.45324	0.003744204	0.0004259003
2.904167	98.60139	99.45258	0.003829312	0.0003971518
2.912500	98.76205	99.45004	0.003908606	0.0003766960
2.920834	98.92680	99.44793	0.004063142	0.0003526302
2.929166	99.08593	99.44932	0.004162701	0.0003800544
2.937500	99.24962	99.44820	0.004264496	0.0003795067
2.945834	99.40958	99.44722	0.004354216	0.0003376164
2.954166	99.57261	99.44524	0.004411522	0.0003171839
2.962500	99.73324	99.44319	0.004505531	0.0002820644
2.970833	99.89332	99.44432	0.004555847	0.0002515926
2.979167	100.0554	99.44082	0.004629594	0.0002021595
2.987500	100.2137	99.44147	0.004681243	0.0001381421
2.995834	100.3754	99.43955	0.004696583	0.00004807239
3.004166	100.5369	99.43936	0.004711388	-0.00004654341
3.012500	100.6927	99.43681	0.004766592	-0.00008547086
3.020833	100.8564	99.43700	0.004881550	-0.00008072850
3.029167	101.0135	99.43970	0.004954630	-0.00009533728
3.037500	101.1743	99.43949	0.004975964	-0.0001160303
3.045834	101.3338	99.44063	0.004974518	-0.0001334655
3.054166	101.4928	99.44076	0.004964760	-0.0001326600
3.062500	101.6492	99.44098	0.004957784	-0.0001680739
3.070834	101.8114	99.44194	0.004964279	-0.0001511255
3.079166	101.9645	99.44000	0.004990562	-0.0001257180
3.087500	102.1208	99.43970	0.004949303	-0.0001226378
3.095833	102.2846	99.43914	0.004804464	-0.0001366058
3.104167	102.4449	99.43962	0.004652572	-0.0001650710
3.112500	102.5973	99.43859	0.004561221	-0.0001238484
3.120834	102.7544	99.43524	0.004501088	-0.00008579126
3.129166	102.9135	99.43478	0.004477448	-0.00009172606
3.137500	103.0701	99.43212	0.004476374	-0.00005312434
3.145833	103.2291	99.43181	0.004469800	-0.00002806000
3.154167	103.3828	99.43039	0.004426348	0.00002036221
3.162500	103.5406	99.42950	0.004414389	0.00005258628
3.170834	103.7046	99.42911	0.004452867	0.0001304772
3.179166	103.8605	99.42562	0.004454317	0.0001540922
3.187500	104.0204	99.42313	0.004429808	0.00009770688
3.195834	104.1789	99.42188	0.004349262	0.00002472242
3.204167	104.3342	99.42276	0.004297490	-0.00001083437
3.212500	104.4942	99.42363	0.004262588	-0.00002538380
3.220833	104.6509	99.42156	0.004227593	-0.00005094348
3.229167	104.8070	99.42211	0.004284815	-0.00003704365
3.237500	104.9621	99.42138	0.004319303	-0.00001135579
3.245834	105.1134	99.42094	0.004340986	-0.00002943983
3.254166	105.2710	99.42278	0.004310617	-0.0001013936
3.262500	105.4265	99.42459	0.004268998	-0.0001875279
3.270833	105.5840	99.42324	0.004241933	-0.0002598064
3.279167	105.7428	99.41608	0.004214640	-0.0003503113
3.287500	105.8940	99.41222	0.004203285	-0.0004526654
3.295833	106.0525	99.41491	0.004175875	-0.0005364256
3.304166	106.2099	99.41488	0.004047441	-0.0006704922
3.312500	106.3641	99.41599	0.003892660	-0.0008062163
3.320834	106.5211	99.41387	0.003634783	-0.001000889
3.329167	106.6766	99.41649	0.003393042	-0.001156513
3.337500	106.8313	99.40986	0.003229238	-0.001203464
3.345833	106.9862	99.41024	0.003017194	-0.001264286
3.354167	107.1401	99.41353	0.002852948	-0.001285967
3.362500	107.2990	99.41970	0.002744602	-0.001241185
3.370834	107.4557	99.42028	0.002636304	-0.001181268
3.379166	107.6124	99.41239	0.002461579	-0.001151181
3.387500	107.7695	99.41189	0.002291683	-0.001121159
3.395833	107.9233	99.41131	0.002130808	-0.001111589
3.404167	108.0782	99.40660	0.002020935	-0.001048881
3.412500	108.2350	99.40749	0.001967046	-0.0009596194
3.420833	108.3904	99.40718	0.001908610	-0.0008662278
3.429166	108.5460	99.40578	0.001876780	-0.0007591204
3.437500	108.7010	99.40250	0.001847254	-0.0007288592
3.445834	108.8538	99.40278	0.001641856	-0.0007398199
3.454167	109.0058	99.40585	0.001490871	-0.0007544574
3.462500	109.1597	99.40966	0.001433634	-0.0007271296
3.470833	109.3177	99.40913	0.001446161	-0.0006761194
3.479167	109.4731	99.40735	0.001448617	-0.0006168785
3.487500	109.6288	99.40704	0.001460309	-0.0004914459
3.495834	109.7797	99.40211	0.001466335	-0.0004521214
3.504166	109.9358	99.39946	0.001472244	-0.0003572962
3.512500	110.0896	99.39953	0.001493751	-0.0002546461
3.520833	110.2525	99.40278	0.001549072	-0.0001543616
3.529167	110.4088	99.40494	0.001607189	-0.00002143988
3.537500	110.5624	99.40472	0.001646318	0.0001724118
3.545833	110.7220	99.40504	0.001618542	0.0003720522
3.554166	110.8738	99.40496	0.001658132	0.0004899239
3.562500	111.0285	99.40411	0.001784864	0.0005314550
3.570834	111.1834	99.40876	0.001830724	0.0005593708
3.579167	111.3434	99.41161	0.001813680	0.0005208020
3.587500	111.4960	99.41874	0.001782142	0.0005334530
3.595833	111.6542	99.42124	0.001848760	0.0005540569
3.604167	111.8094	99.41624	0.001847203	0.0006679737
3.612500	111.9685	99.41651	0.001943636	0.0006949631
3.620834	112.1234	99.41431	0.002056180	0.0006846462
3.629166	112.2777	99.40952	0.002164705	0.0006803780
3.637500	112.4331	99.40653	0.002191870	0.0007711243
3.645833	112.5923	99.40853	0.002131675	0.0009226798
3.654167	112.7501	99.40947	0.002180558	0.0009727991
3.662500	112.9058	99.41076	0.002262823	0.001033654
3.670833	113.0606	99.40825	0.002298896	0.001098701
3.679166	113.2166	99.40438	0.002362940	0.001045041
3.687500	113.3736	99.40262	0.002389238	0.0009756242
3.695834	113.5339	99.40019	0.002404929	0.0009103219
3.704167	113.6879	99.40282	0.002418570	0.0008497199
3.712500	113.8431	99.40968	0.002473230	0.0007274841
3.720833	114.0012	99.41166	0.002560703	0.0005917298
3.729167	114.1572	99.40845	0.002642625	0.0004863466
3.737500	114.3116	99.40402	0.002685875	0.0004722544
3.745834	114.4696	99.40180	0.002732301	0.0004753848
3.754166	114.6284	99.39806	0.002788166	0.0004397263
3.762500	114.7839	99.39349	0.002892274	0.0003805983
3.770833	114.9392	99.39674	0.002981039	0.0002774923
3.779167	115.0985	99.39455	0.003133547	0.0001805505
3.787500	115.2528	99.39259	0.003278072	0.00007795697
3.795833	115.4118	99.38966	0.003398869	0.0000004300356
3.804166	115.5657	99.38632	0.003509362	-0.00005235410
3.812500	115.7222	99.38898	0.003596057	-0.0001313923
3.820834	115.8826	99.38934	0.003681268	-0.0002072354
3.829167	116.0408	99.38816	0.003752246	-0.0003050732
3.837500	116.1971	99.39330	0.003828091	-0.0004025652
3.845833	116.3539	99.39984	0.003882396	-0.0004439221
3.854167	116.5140	99.39663	0.003897822	-0.0004584746
3.862500	116.6751	99.39072	0.003841455	-0.0003935388
3.870834	116.8344	99.38915	0.003759820	-0.0003196606
3.879166	116.9935	99.38775	0.003701030	-0.0002728071
3.887500	117.1530	99.38866	0.003655037	-0.0001916140
3.895833	117.3105	99.38689	0.003587703	-0.0001657116
3.904167	117.4687	99.38559	0.003595737	-0.0001512773
3.912500	117.6314	99.38662	0.003590712	-0.0001673642
3.920833	117.7895	99.38485	0.003581781	-0.0001484204
3.929166	117.9480	99.38182	0.003579844	-0.00007823486
3.937500	118.1072	99.38551	0.003576478	0.00001471612
3.945834	118.2654	99.38847	0.003594183	0.00007892986
3.954167	118.4250	99.39102	0.003600820	0.00009146332
3.962500	118.5834	99.38976	0.003632602	0.00008062587
3.970833	118.7445	99.39130	0.003694389	0.00005295368
3.979167	118.8998	99.39063	0.003683750	0.00007735700
3.987500	119.0608	99.38991	0.003600109	0.0001630973
3.995834	119.2206	99.38701	0.003485699	0.0002492656
4.004166	119.3861	99.38336	0.003401189	0.0003046581
4.012500	119.5424	99.38374	0.003305778	0.0003144691
4.020834	119.7034	99.38236	0.003215042	0.0003023132
4.029167	119.8611	99.38431	0.003178186	0.0002186884
4.037500	120.0230	99.38106	0.003105314	0.0001450624
